trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
t_197841_b_643_tn_185,19:25:00,19:25:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_186,19:25:00,19:25:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_186,19:30:00,19:30:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_187,19:30:00,19:30:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_187,19:35:00,19:35:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_188,19:35:00,19:35:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_188,19:40:00,19:40:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_189,19:40:00,19:40:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_189,19:45:00,19:45:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_19,05:30:00,05:30:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_19,05:35:00,05:35:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_190,19:45:00,19:45:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_190,19:50:00,19:50:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_191,19:50:00,19:50:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_191,19:55:00,19:55:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_192,19:55:00,19:55:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_192,20:00:00,20:00:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_193,20:00:00,20:00:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_193,20:05:00,20:05:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_194,20:05:00,20:05:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_194,20:10:00,20:10:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_195,20:10:00,20:10:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_195,20:15:00,20:15:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_196,20:15:00,20:15:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_196,20:20:00,20:20:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_197,20:20:00,20:20:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_197,20:25:00,20:25:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_198,20:25:00,20:25:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_198,20:30:00,20:30:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_199,20:30:00,20:30:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_199,20:35:00,20:35:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_2,04:05:00,04:05:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_2,04:10:00,04:10:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_20,05:35:00,05:35:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_20,05:40:00,05:40:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_200,20:35:00,20:35:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_200,20:40:00,20:40:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_201,20:40:00,20:40:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_201,20:45:00,20:45:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_202,20:45:00,20:45:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_202,20:50:00,20:50:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_203,20:50:00,20:50:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_203,20:55:00,20:55:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_204,20:55:00,20:55:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_204,21:00:00,21:00:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_205,21:00:00,21:00:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_205,21:05:00,21:05:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_206,21:05:00,21:05:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_206,21:10:00,21:10:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_207,21:10:00,21:10:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_207,21:15:00,21:15:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_208,21:15:00,21:15:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_208,21:20:00,21:20:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_209,21:20:00,21:20:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_209,21:25:00,21:25:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_21,05:40:00,05:40:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_21,05:45:00,05:45:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_210,21:25:00,21:25:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_210,21:30:00,21:30:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_211,21:30:00,21:30:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_211,21:35:00,21:35:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_212,21:35:00,21:35:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_212,21:40:00,21:40:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_213,21:40:00,21:40:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_213,21:45:00,21:45:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_214,21:45:00,21:45:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_214,21:50:00,21:50:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_215,21:50:00,21:50:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_215,21:55:00,21:55:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_216,21:55:00,21:55:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_216,22:00:00,22:00:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_217,22:00:00,22:00:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_217,22:05:00,22:05:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_22,05:45:00,05:45:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_22,05:50:00,05:50:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_23,05:50:00,05:50:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_23,05:55:00,05:55:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_24,05:55:00,05:55:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_24,06:00:00,06:00:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_25,06:00:00,06:00:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_25,06:05:00,06:05:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_26,06:05:00,06:05:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_26,06:10:00,06:10:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_27,06:10:00,06:10:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_27,06:15:00,06:15:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_28,06:15:00,06:15:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_28,06:20:00,06:20:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_29,06:20:00,06:20:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_29,06:25:00,06:25:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_3,04:10:00,04:10:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_3,04:15:00,04:15:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_30,06:25:00,06:25:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_30,06:30:00,06:30:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_31,06:30:00,06:30:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_31,06:35:00,06:35:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_32,06:35:00,06:35:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_32,06:40:00,06:40:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_33,06:40:00,06:40:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_33,06:45:00,06:45:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_34,06:45:00,06:45:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_34,06:50:00,06:50:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_35,06:50:00,06:50:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_35,06:55:00,06:55:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_36,06:55:00,06:55:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_36,07:00:00,07:00:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_37,07:00:00,07:00:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_37,07:05:00,07:05:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_38,07:05:00,07:05:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_38,07:10:00,07:10:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_39,07:10:00,07:10:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_39,07:15:00,07:15:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_4,04:15:00,04:15:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_4,04:20:00,04:20:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_40,07:15:00,07:15:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_40,07:20:00,07:20:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_41,07:20:00,07:20:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_41,07:25:00,07:25:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_42,07:25:00,07:25:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_42,07:30:00,07:30:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_43,07:30:00,07:30:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_43,07:35:00,07:35:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_44,07:35:00,07:35:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_44,07:40:00,07:40:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_45,07:40:00,07:40:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_45,07:45:00,07:45:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_46,07:45:00,07:45:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_46,07:50:00,07:50:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_47,07:50:00,07:50:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_47,07:55:00,07:55:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_48,07:55:00,07:55:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_48,08:00:00,08:00:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_49,08:00:00,08:00:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_49,08:05:00,08:05:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_5,04:20:00,04:20:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_5,04:25:00,04:25:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_50,08:05:00,08:05:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_50,08:10:00,08:10:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_51,08:10:00,08:10:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_51,08:15:00,08:15:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_52,08:15:00,08:15:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_52,08:20:00,08:20:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_53,08:20:00,08:20:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_53,08:25:00,08:25:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_54,08:25:00,08:25:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_54,08:30:00,08:30:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_55,08:30:00,08:30:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_55,08:35:00,08:35:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_56,08:35:00,08:35:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_56,08:40:00,08:40:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_57,08:40:00,08:40:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_57,08:45:00,08:45:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_58,08:45:00,08:45:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_58,08:50:00,08:50:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_59,08:50:00,08:50:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_59,08:55:00,08:55:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_6,04:25:00,04:25:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_6,04:30:00,04:30:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_60,08:55:00,08:55:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_60,09:00:00,09:00:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_61,09:00:00,09:00:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_61,09:05:00,09:05:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_62,09:05:00,09:05:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_62,09:10:00,09:10:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_63,09:10:00,09:10:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_63,09:15:00,09:15:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_64,09:15:00,09:15:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_64,09:20:00,09:20:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_65,09:20:00,09:20:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_65,09:25:00,09:25:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_66,09:25:00,09:25:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_66,09:30:00,09:30:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_67,09:30:00,09:30:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_67,09:35:00,09:35:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_68,09:35:00,09:35:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_68,09:40:00,09:40:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_69,09:40:00,09:40:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_69,09:45:00,09:45:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_7,04:30:00,04:30:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_7,04:35:00,04:35:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_70,09:45:00,09:45:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_70,09:50:00,09:50:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_71,09:50:00,09:50:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_71,09:55:00,09:55:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_72,09:55:00,09:55:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_72,10:00:00,10:00:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_73,10:00:00,10:00:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_73,10:05:00,10:05:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_74,10:05:00,10:05:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_74,10:10:00,10:10:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_75,10:10:00,10:10:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_75,10:15:00,10:15:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_76,10:15:00,10:15:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_76,10:20:00,10:20:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_77,10:20:00,10:20:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_77,10:25:00,10:25:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_78,10:25:00,10:25:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_78,10:30:00,10:30:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_79,10:30:00,10:30:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_79,10:35:00,10:35:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_8,04:35:00,04:35:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_8,04:40:00,04:40:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_80,10:35:00,10:35:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_80,10:40:00,10:40:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_81,10:40:00,10:40:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_81,10:45:00,10:45:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_82,10:45:00,10:45:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_82,10:50:00,10:50:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_83,10:50:00,10:50:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_83,10:55:00,10:55:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_84,10:55:00,10:55:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_84,11:00:00,11:00:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_85,11:00:00,11:00:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_85,11:05:00,11:05:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_86,11:05:00,11:05:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_86,11:10:00,11:10:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_87,11:10:00,11:10:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_87,11:15:00,11:15:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_88,11:15:00,11:15:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_88,11:20:00,11:20:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_89,11:20:00,11:20:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_89,11:25:00,11:25:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_9,04:40:00,04:40:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_9,04:45:00,04:45:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_90,11:25:00,11:25:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_90,11:30:00,11:30:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_91,11:30:00,11:30:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_91,11:35:00,11:35:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_92,11:35:00,11:35:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_92,11:40:00,11:40:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_93,11:40:00,11:40:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_93,11:45:00,11:45:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_94,11:45:00,11:45:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_94,11:50:00,11:50:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_95,11:50:00,11:50:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_95,11:55:00,11:55:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_96,11:55:00,11:55:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_96,12:00:00,12:00:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_97,12:00:00,12:00:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_97,12:05:00,12:05:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_98,12:05:00,12:05:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_98,12:10:00,12:10:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197841_b_643_tn_99,12:10:00,12:10:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197841_b_643_tn_99,12:15:00,12:15:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197842_b_643_tn_1,22:05:00,22:05:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197842_b_643_tn_1,22:10:00,22:10:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197842_b_643_tn_10,23:26:00,23:26:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197842_b_643_tn_10,23:31:00,23:31:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197842_b_643_tn_11,23:35:00,23:35:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197842_b_643_tn_11,23:40:00,23:40:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
t_197842_b_643_tn_12,23:44:00,23:44:00,2428721,1,,0,0,0,0,,,,,1,1,,,,
t_197842_b_643_tn_12,23:49:00,23:49:00,2428720,2,,0,0,736.58664997,0,,,,,1,1,,,,
